recording_id,database,label,split,note
a0368,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0369,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0370,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0371,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0372,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0373,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0374,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0375,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0376,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0377,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0378,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0379,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0380,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0381,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0382,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0383,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0384,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0385,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0386,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0387,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0388,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0389,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0390,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0391,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0392,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0393,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0394,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0395,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0396,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0397,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0398,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0399,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0400,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0401,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0402,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0403,a,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0404,a,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0405,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0406,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0407,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0408,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
a0409,a,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0001,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0002,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0003,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0004,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0005,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0006,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0007,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0008,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0009,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0010,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0011,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0012,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0013,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0014,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0015,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0016,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0017,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0018,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0019,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0020,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0021,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0022,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0023,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0024,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0025,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0026,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0027,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0028,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0029,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0030,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0031,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0032,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0033,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0034,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0035,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0036,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0037,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0038,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0039,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0040,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0041,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0042,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0043,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0044,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0045,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0046,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0047,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0048,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0049,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0050,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0051,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0052,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0053,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0054,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0055,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0056,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0057,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0058,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0059,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0060,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0061,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0062,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0063,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0064,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0065,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0066,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0067,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0068,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0069,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0070,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0071,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0072,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0073,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0074,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0075,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0076,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0077,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0078,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0079,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0080,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0081,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0082,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0083,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0084,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0085,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0086,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0087,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0088,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0089,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0090,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0091,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0092,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0093,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0094,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0095,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0096,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0097,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0098,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0099,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0100,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0101,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0102,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0103,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0104,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0105,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0106,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0107,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0108,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0109,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0110,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0111,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0112,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0113,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0114,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0115,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0116,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0117,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0118,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0119,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0120,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0121,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0122,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0123,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0124,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0125,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0126,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0127,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0128,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0129,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0130,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0131,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0132,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0133,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0134,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0135,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0136,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0137,b,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0138,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0139,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0140,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0141,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0142,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0143,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0144,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0145,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0146,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0147,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0148,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0149,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0150,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0151,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0152,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0153,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0154,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0155,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0156,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0157,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0158,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0159,b,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0160,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0161,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0162,b,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
b0163,b,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
